,site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
20148,7413,-97.120636,30.576046,Texas,Milam,1.0,3,16,7.07,0.418,14,14/7413.nc
20149,11775,-97.120667,33.168385,Texas,Denton,0.0695,3,2,7.1,0.459,23,23/11775.nc
20150,20684,-97.115967,35.509171,Oklahoma,Lincoln,1.0,2,16,8.24,0.476,41,41/20684.nc
20151,59213,-97.123566,41.218788,Nebraska,Butler,1.0,2,16,8.1,0.463,118,118/59213.nc
20152,89981,-97.120483,43.711308,South Dakota,Minnehaha,1.0,2,16,8.31,0.48,179,179/89981.nc
20153,103118,-97.115173,44.772972,South Dakota,Hamlin,1.0,2,16,7.58,0.417,206,206/103118.nc
20154,117657,-97.117249,47.548607,North Dakota,Traill,1.0,2,16,7.82,0.448,235,235/117657.nc
20155,123122,-97.115814,48.814281,Minnesota,Kittson,1.0,2,16,6.81,0.352,246,246/123122.nc
20156,126676,-97.11353,20.34328,Unknown,Unknown,1.0,offshore,16,7.6,0.315,253,253/126676.nc
20157,675,-97.114136,26.32523,Unknown,Unknown,1.0,offshore,16,8.24,0.381,1,1/675.nc
20158,3283,-97.114197,28.887016,Texas,Victoria,1.0,3,16,6.31,0.335,6,6/3283.nc
20159,18973,-97.112244,35.289047,Oklahoma,Pottawatomie,1.0,2,16,8.05,0.462,37,37/18973.nc
20160,37025,-97.110596,37.84742,Kansas,Butler,1.0,2,16,8.04,0.459,74,74/37025.nc
20161,51022,-97.109528,40.457726,Nebraska,Saline,1.0,2,16,7.88,0.446,102,102/51022.nc
20162,51561,-97.110535,40.513393,Nebraska,Saline,1.0,2,16,8.11,0.463,103,103/51561.nc
20163,96601,-97.105042,44.251522,South Dakota,Brookings,1.0,2,16,8.02,0.455,193,193/96601.nc
20164,102910,-97.114807,44.754349,South Dakota,Hamlin,1.0,2,16,7.74,0.432,205,205/102910.nc
20165,782,-97.095215,26.37849,Unknown,Unknown,1.0,offshore,16,8.23,0.379,1,1/782.nc
20166,1010,-97.09845,26.590733,Unknown,Unknown,1.0,offshore,16,8.2,0.378,2,2/1010.nc
20167,2100,-97.100433,28.011829,Texas,Aransas,0.9527,2,16,7.26,0.368,4,4/2100.nc
20168,11820,-97.099213,33.186855,Texas,Denton,0.3168,3,6,7.11,0.452,23,23/11820.nc
20169,21814,-97.096832,35.711334,Oklahoma,Lincoln,0.899,2,16,7.1,0.372,43,43/21814.nc
20170,59446,-97.099213,41.237617,Nebraska,Butler,0.9927,2,16,8.21,0.473,118,118/59446.nc
20171,90458,-97.095428,43.748791,South Dakota,Minnehaha,1.0,2,16,8.15,0.466,180,180/90458.nc
20172,107097,-97.098297,45.257511,South Dakota,Grant,1.0,2,16,8.38,0.485,214,214/107097.nc
20173,113703,-97.098694,46.63615,North Dakota,Cass,1.0,2,16,7.54,0.422,227,227/113703.nc
20174,368,-97.090912,26.095871,Unknown,Unknown,1.0,offshore,16,8.28,0.382,0,0/368.nc
20175,1688,-97.094086,27.602283,Unknown,Unknown,1.0,offshore,16,7.88,0.35,3,3/1688.nc
20176,36909,-97.086914,37.829212,Kansas,Butler,1.0,2,16,8.05,0.458,73,73/36909.nc
20177,51023,-97.085144,40.457981,Nebraska,Saline,1.0,2,16,7.85,0.443,102,102/51023.nc
20178,51562,-97.086151,40.513641,Nebraska,Saline,1.0,2,16,7.94,0.449,103,103/51562.nc
20179,102911,-97.088593,44.754604,South Dakota,Hamlin,1.0,2,16,7.66,0.425,205,205/102911.nc
20180,123181,-97.087952,48.833145,Minnesota,Kittson,1.0,2,16,6.84,0.356,246,246/123181.nc
20181,751,-97.075195,26.361061,Unknown,Unknown,1.0,offshore,16,8.22,0.378,1,1/751.nc
20182,1011,-97.078674,26.590973,Unknown,Unknown,1.0,offshore,16,8.19,0.377,2,2/1011.nc
20183,1764,-97.075073,27.673695,Unknown,Unknown,1.0,offshore,16,7.84,0.345,3,3/1764.nc
20184,9642,-97.082153,32.132435,Texas,Hill,0.9776,2,16,8.05,0.461,19,19/9642.nc
20185,11687,-97.076569,33.132458,Texas,Denton,0.3212,3,6,6.94,0.434,23,23/11687.nc
20186,97676,-97.080444,44.326263,South Dakota,Brookings,1.0,2,16,7.95,0.451,195,195/97676.nc
20187,252,-97.070465,26.043179,Unknown,Unknown,1.0,offshore,16,8.28,0.38,0,0/252.nc
20188,1689,-97.074005,27.602531,Unknown,Unknown,1.0,offshore,16,7.89,0.35,3,3/1689.nc
20189,10337,-97.065582,32.441315,Texas,Ellis,1.0,3,16,7.47,0.458,20,20/10337.nc
20190,21815,-97.074219,35.711575,Oklahoma,Lincoln,0.5935,3,10,7.2,0.448,43,43/21815.nc
20191,27222,-97.066681,36.631012,Oklahoma,Kay,0.8992,2,16,7.4,0.404,54,54/27222.nc
20192,90676,-97.070007,43.767666,South Dakota,Minnehaha,1.0,2,16,7.99,0.454,181,181/90676.nc
20193,107098,-97.071838,45.257767,South Dakota,Grant,1.0,2,16,8.55,0.498,214,214/107098.nc
20194,112756,-97.066528,46.375641,North Dakota,Richland,1.0,2,16,7.53,0.42,225,225/112756.nc
20195,113704,-97.071594,46.636402,North Dakota,Cass,1.0,2,16,7.55,0.424,227,227/113704.nc
20196,714,-97.055237,26.343616,Unknown,Unknown,1.0,offshore,16,8.21,0.377,1,1/714.nc
20197,1796,-97.055267,27.691734,Unknown,Unknown,1.0,offshore,16,7.83,0.345,3,3/1796.nc
20198,11734,-97.055115,33.150909,Texas,Denton,0.5724,3,10,6.99,0.428,23,23/11734.nc
20199,15884,-97.05957,34.813084,Oklahoma,Garvin,1.0,2,16,8.0,0.453,31,31/15884.nc
20200,36910,-97.063538,37.829456,Kansas,Butler,1.0,2,16,7.96,0.45,73,73/36910.nc
20201,51024,-97.06076,40.458229,Nebraska,Saline,1.0,2,16,7.79,0.437,102,102/51024.nc
20202,51563,-97.061737,40.513889,Nebraska,Saline,1.0,2,16,7.75,0.432,103,103/51563.nc
20203,98216,-97.055115,44.36375,South Dakota,Brookings,1.0,2,16,7.95,0.45,196,196/98216.nc
20204,102912,-97.062347,44.754852,South Dakota,Hamlin,1.0,2,16,7.57,0.416,205,205/102912.nc
20205,123248,-97.060059,48.851994,Minnesota,Kittson,1.0,2,16,6.85,0.357,246,246/123248.nc
20206,253,-97.050842,26.043411,Unknown,Unknown,1.0,offshore,16,8.27,0.379,0,0/253.nc
20207,1667,-97.05368,27.584976,Unknown,Unknown,1.0,offshore,16,7.9,0.351,3,3/1667.nc
20208,11688,-97.05484,33.132702,Texas,Denton,0.3785,3,8,6.96,0.433,23,23/11688.nc
20209,13401,-97.047607,34.063179,Oklahoma,Love,0.7114,3,12,7.04,0.43,26,26/13401.nc
20210,21816,-97.051605,35.711823,Oklahoma,Lincoln,0.6171,3,10,7.14,0.442,43,43/21816.nc
20211,97954,-97.054749,44.345135,South Dakota,Brookings,1.0,2,16,7.95,0.451,195,195/97954.nc
20212,106953,-97.045044,45.23938,South Dakota,Grant,1.0,2,16,8.58,0.499,213,213/106953.nc
20213,679,-97.035248,26.32618,Unknown,Unknown,1.0,offshore,16,8.2,0.376,1,1/679.nc
20214,1797,-97.035156,27.691963,Unknown,Unknown,1.0,offshore,16,7.84,0.345,3,3/1797.nc
20215,10294,-97.043762,32.423386,Texas,Ellis,0.9594,3,16,7.6,0.472,20,20/10294.nc
20216,12206,-97.037018,33.388004,Texas,Denton,0.0324,3,2,7.11,0.46,24,24/12206.nc
20217,15793,-97.036987,34.795017,Oklahoma,Garvin,1.0,2,16,7.94,0.45,31,31/15793.nc
20218,26926,-97.043152,36.594448,Oklahoma,Osage,0.9108,2,16,7.5,0.412,53,53/26926.nc
20219,51204,-97.036713,40.477028,Nebraska,Saline,1.0,2,16,7.66,0.424,102,102/51204.nc
20220,51564,-97.037323,40.51413,Nebraska,Saline,1.0,2,16,7.57,0.415,103,103/51564.nc
20221,104606,-97.039185,44.922733,South Dakota,Codington,1.0,2,16,7.99,0.452,209,209/104606.nc
20222,112680,-97.039185,46.357265,North Dakota,Richland,1.0,2,16,7.46,0.413,225,225/112680.nc
20223,113788,-97.0448,46.655273,North Dakota,Cass,1.0,2,16,7.44,0.413,227,227/113788.nc
20224,329,-97.031677,26.078926,Unknown,Unknown,1.0,offshore,16,8.25,0.378,0,0/329.nc
20225,1691,-97.033875,27.602993,Unknown,Unknown,1.0,offshore,16,7.89,0.35,3,3/1691.nc
20226,11735,-97.033356,33.151154,Texas,Denton,0.1699,3,4,6.78,0.425,23,23/11735.nc
20227,13402,-97.025543,34.063419,Oklahoma,Love,1.0,3,16,7.15,0.427,26,26/13402.nc
20228,21889,-97.029297,35.730427,Oklahoma,Lincoln,0.5166,2,10,7.33,0.416,43,43/21889.nc
20229,60313,-97.026367,41.312641,Nebraska,Butler,1.0,2,16,8.13,0.461,120,120/60313.nc
20230,98217,-97.029053,44.363998,South Dakota,Brookings,1.0,2,16,7.89,0.445,196,196/98217.nc
20231,628,-97.015015,26.291058,Unknown,Unknown,1.0,offshore,16,8.2,0.375,1,1/628.nc
20232,1798,-97.015076,27.692184,Unknown,Unknown,1.0,offshore,16,7.84,0.346,3,3/1798.nc
20233,10295,-97.022247,32.423618,Texas,Ellis,0.5049,2,10,7.87,0.466,20,20/10295.nc
20234,15982,-97.015228,34.831879,Oklahoma,Garvin,1.0,2,16,8.21,0.469,31,31/15982.nc
20235,26766,-97.019928,36.576279,Oklahoma,Noble,0.997,2,16,7.63,0.421,53,53/26766.nc
20236,106542,-97.017578,45.183743,South Dakota,Grant,1.0,2,16,8.69,0.508,213,213/106542.nc
20237,121,-97.007599,25.761757,Unknown,Unknown,1.0,offshore,16,8.2,0.371,0,0/121.nc
20238,1692,-97.013794,27.603222,Unknown,Unknown,1.0,offshore,16,7.88,0.35,3,3/1692.nc
20239,2677,-97.007355,28.566284,Texas,Victoria,1.0,3,16,6.7,0.372,5,5/2677.nc
20240,15717,-97.014404,34.776936,Oklahoma,Garvin,1.0,2,16,7.98,0.452,31,31/15717.nc
20241,21958,-97.006958,35.749023,Oklahoma,Lincoln,0.9982,2,16,7.59,0.421,43,43/21958.nc
20242,34053,-97.011475,37.497787,Kansas,Butler,1.0,2,16,7.83,0.441,68,68/34053.nc
20243,34227,-97.01178,37.516239,Kansas,Butler,1.0,2,16,7.87,0.444,68,68/34227.nc
20244,51749,-97.013245,40.532925,Nebraska,Saline,1.0,2,16,7.58,0.417,103,103/51749.nc
20245,104607,-97.012878,44.92297,South Dakota,Codington,1.0,2,16,8.08,0.459,209,209/104607.nc
20246,112590,-97.011841,46.338875,North Dakota,Richland,1.0,2,16,7.47,0.414,225,225/112590.nc
20247,613,-96.995087,26.273621,Unknown,Unknown,1.0,offshore,16,8.19,0.374,1,1/613.nc
20248,1823,-96.995209,27.710209,Unknown,Unknown,1.0,offshore,16,7.83,0.345,3,3/1823.nc
20249,13403,-97.003479,34.063648,Oklahoma,Love,1.0,3,16,6.97,0.408,26,26/13403.nc
20250,26767,-96.997009,36.576519,Oklahoma,Noble,0.9872,2,16,7.48,0.406,53,53/26767.nc
20251,76151,-96.998505,42.614334,Nebraska,Dixon,1.0,2,16,8.32,0.48,152,152/76151.nc
20252,122052,-96.997192,48.517639,Minnesota,Marshall,1.0,2,16,6.8,0.351,244,244/122052.nc
20253,122,-96.988037,25.761971,Unknown,Unknown,1.0,offshore,16,8.19,0.371,0,0/122.nc
20254,1693,-96.993713,27.603447,Unknown,Unknown,1.0,offshore,16,7.88,0.35,3,3/1693.nc
20255,2678,-96.987,28.566494,Texas,Victoria,1.0,3,16,6.73,0.376,5,5/2678.nc
20256,15718,-96.992096,34.777168,Oklahoma,Garvin,1.0,2,16,8.11,0.462,31,31/15718.nc
20257,22171,-96.985168,35.80434,Oklahoma,Lincoln,1.0,2,16,7.94,0.452,44,44/22171.nc
20258,34054,-96.98822,37.498016,Kansas,Butler,1.0,2,16,7.92,0.45,68,68/34054.nc
20259,34228,-96.988525,37.516468,Kansas,Butler,1.0,2,16,7.97,0.454,68,68/34228.nc
20260,66912,-96.985748,41.851967,Nebraska,Cuming,1.0,2,16,8.32,0.479,133,133/66912.nc
20261,104608,-96.986572,44.923206,South Dakota,Codington,1.0,2,16,8.21,0.468,209,209/104608.nc
20262,112682,-96.985199,46.357738,North Dakota,Richland,1.0,2,16,7.45,0.412,225,225/112682.nc
20263,599,-96.975128,26.256168,Unknown,Unknown,1.0,offshore,16,8.18,0.373,1,1/599.nc
20264,1824,-96.975098,27.710434,Unknown,Unknown,1.0,offshore,16,7.83,0.345,3,3/1824.nc
20265,10218,-96.978699,32.387749,Texas,Ellis,1.0,2,16,7.86,0.443,20,20/10218.nc
20266,13474,-96.98172,34.082134,Oklahoma,Carter,1.0,3,16,6.84,0.394,26,26/13474.nc
20267,22034,-96.984619,35.767609,Oklahoma,Lincoln,0.9983,2,16,7.7,0.43,44,44/22034.nc
20268,112591,-96.984863,46.339111,North Dakota,Richland,1.0,2,16,7.45,0.413,225,225/112591.nc
20269,123683,-96.977356,48.964294,Minnesota,Kittson,1.0,2,16,6.99,0.369,247,247/123683.nc
20270,128,-96.968933,25.797424,Unknown,Unknown,1.0,offshore,16,8.19,0.371,0,0/128.nc
20271,1694,-96.973633,27.603664,Unknown,Unknown,1.0,offshore,16,7.88,0.35,3,3/1694.nc
20272,2679,-96.966675,28.566727,Texas,Victoria,1.0,3,16,6.71,0.373,5,5/2679.nc
20273,15230,-96.968201,34.667549,Oklahoma,Garvin,1.0,2,16,8.34,0.48,30,30/15230.nc
20274,23259,-96.965515,36.006638,Oklahoma,Payne,0.5005,3,10,7.84,0.511,46,46/23259.nc
20275,26929,-96.974365,36.59515,Oklahoma,Osage,0.9338,2,16,7.29,0.39,53,53/26929.nc
20276,34229,-96.965271,37.516693,Kansas,Butler,1.0,2,16,8.05,0.462,68,68/34229.nc
20277,53607,-96.967346,40.718952,Nebraska,Seward,1.0,2,16,8.06,0.459,107,107/53607.nc
20278,106681,-96.965027,45.202827,South Dakota,Grant,1.0,2,16,8.77,0.511,213,213/106681.nc
20279,585,-96.9552,26.23872,Unknown,Unknown,1.0,offshore,16,8.17,0.373,1,1/585.nc
20280,2273,-96.960815,28.138237,Unknown,Unknown,1.0,offshore,16,7.18,0.279,4,4/2273.nc
20281,13729,-96.960693,34.155453,Oklahoma,Marshall,1.0,3,16,7.54,0.462,27,27/13729.nc
20282,34055,-96.964966,37.498238,Kansas,Butler,1.0,2,16,8.02,0.459,68,68/34055.nc
20283,104795,-96.960571,44.942051,South Dakota,Codington,1.0,2,16,8.23,0.467,209,209/104795.nc
20284,112683,-96.958191,46.357967,North Dakota,Richland,1.0,2,16,7.47,0.415,225,225/112683.nc
20285,123,-96.948914,25.76239,Unknown,Unknown,1.0,offshore,16,8.17,0.369,0,0/123.nc
20286,1718,-96.953796,27.621674,Unknown,Unknown,1.0,offshore,16,7.87,0.349,3,3/1718.nc
20287,2704,-96.946533,28.584808,Texas,Victoria,0.9445,3,16,6.64,0.369,5,5/2704.nc
20288,15797,-96.947784,34.795925,Oklahoma,Garvin,0.5363,2,10,8.08,0.478,31,31/15797.nc
20289,25552,-96.947906,36.356174,Oklahoma,Pawnee,0.8261,2,14,7.57,0.422,51,51/25552.nc
20290,26589,-96.950897,36.558559,Oklahoma,Noble,0.5645,2,10,7.46,0.423,53,53/26589.nc
20291,36247,-96.945312,37.738327,Kansas,Butler,1.0,2,16,7.97,0.453,72,72/36247.nc
20292,45654,-96.949646,39.587807,Kansas,Washington,1.0,2,16,7.95,0.451,91,91/45654.nc
20293,123613,-96.948669,48.945908,Minnesota,Kittson,1.0,2,16,6.99,0.369,247,247/123613.nc
20294,10174,-96.935425,32.370022,Texas,Ellis,0.9326,2,16,7.68,0.43,20,20/10174.nc
20295,13730,-96.938629,34.15567,Oklahoma,Marshall,1.0,3,16,7.5,0.458,27,27/13730.nc
20296,23174,-96.942535,35.988495,Oklahoma,Payne,0.9409,3,16,7.49,0.461,46,46/23174.nc
20297,33448,-96.940643,37.424675,Kansas,Cowley,1.0,2,16,8.18,0.472,66,66/33448.nc
20298,105248,-96.935181,44.998161,South Dakota,Codington,1.0,2,16,8.53,0.498,210,210/105248.nc
20299,1749,-96.934204,27.657467,Unknown,Unknown,1.0,offshore,16,7.85,0.348,3,3/1749.nc
20300,15890,-96.92572,34.814453,Oklahoma,Pontotoc,1.0,2,16,8.06,0.457,31,31/15890.nc
20301,25553,-96.925079,36.356396,Oklahoma,Pawnee,0.8244,3,14,7.41,0.456,51,51/25553.nc
20302,26931,-96.928528,36.595581,Oklahoma,Noble,0.7004,2,12,7.25,0.397,53,53/26931.nc
20303,45553,-96.925323,39.569504,Kansas,Washington,1.0,2,16,7.76,0.433,91,91/45553.nc
20304,64662,-96.933228,41.685139,Nebraska,Colfax,1.0,2,16,8.04,0.458,129,129/64662.nc
20305,104245,-96.93335,44.886402,South Dakota,Codington,1.0,2,16,8.57,0.5,208,208/104245.nc
20306,112761,-96.931519,46.376812,North Dakota,Richland,1.0,2,16,7.46,0.414,225,225/112761.nc
20307,13806,-96.916809,34.174152,Oklahoma,Marshall,1.0,3,16,7.24,0.43,27,27/13806.nc
20308,23261,-96.920105,36.007076,Oklahoma,Payne,0.9933,3,16,7.39,0.448,46,46/23261.nc
20309,32406,-96.915283,37.277374,Kansas,Cowley,1.0,2,16,8.26,0.478,64,64/32406.nc
20310,36108,-96.921692,37.720085,Kansas,Butler,1.0,2,16,7.82,0.438,72,72/36108.nc
20311,53072,-96.917542,40.663715,Nebraska,Saline,1.0,2,16,8.13,0.463,106,106/53072.nc
20312,123614,-96.920349,48.946129,Minnesota,Kittson,1.0,2,16,7.12,0.382,247,247/123614.nc
20313,10122,-96.913696,32.352066,Texas,Ellis,0.5668,2,10,7.64,0.442,20,20/10122.nc
20314,26932,-96.905579,36.595787,Oklahoma,Osage,0.7235,2,12,7.24,0.395,53,53/26932.nc
20315,104085,-96.906769,44.867989,South Dakota,Codington,1.0,2,16,8.45,0.491,208,208/104085.nc
20316,14757,-96.89917,34.503498,Oklahoma,Murray,1.0,2,16,8.05,0.458,29,29/14757.nc
20317,25635,-96.902496,36.374992,Oklahoma,Pawnee,0.7783,3,14,7.39,0.458,51,51/25635.nc
20318,34057,-96.895233,37.498875,Kansas,Butler,1.0,2,16,8.24,0.477,68,68/34057.nc
20319,36249,-96.898621,37.738747,Kansas,Butler,1.0,2,16,7.83,0.439,72,72/36249.nc
20320,45554,-96.901306,39.569714,Kansas,Washington,1.0,2,16,7.73,0.431,91,91/45554.nc
20321,111975,-96.901794,46.209377,North Dakota,Richland,1.0,2,16,7.47,0.415,223,223/111975.nc
20322,10072,-96.891937,32.334118,Texas,Ellis,0.7432,3,12,7.6,0.482,20,20/10072.nc
20323,13666,-96.894226,34.137814,Oklahoma,Marshall,1.0,3,16,7.58,0.464,27,27/13666.nc
20324,32275,-96.891876,37.259151,Kansas,Cowley,1.0,2,16,8.26,0.479,64,64/32275.nc
20325,106405,-96.885132,45.166222,South Dakota,Grant,1.0,2,16,8.73,0.505,212,212/106405.nc
20326,123615,-96.892029,48.946342,Minnesota,Kittson,1.0,2,16,7.27,0.396,247,247/123615.nc
20327,14716,-96.87674,34.485401,Oklahoma,Johnston,1.0,2,16,7.93,0.448,29,29/14716.nc
20328,14758,-96.876953,34.5037,Oklahoma,Johnston,1.0,2,16,8.07,0.46,29,29/14758.nc
20329,36788,-96.876312,37.81279,Kansas,Butler,0.1381,2,4,7.9,0.48,73,73/36788.nc
20330,45555,-96.877258,39.569912,Kansas,Washington,1.0,2,16,7.93,0.449,91,91/45555.nc
20331,60965,-96.878815,41.369698,Nebraska,Saunders,1.0,2,16,8.24,0.473,121,121/60965.nc
20332,103924,-96.880188,44.849571,South Dakota,Deuel,1.0,2,16,8.37,0.482,207,207/103924.nc
20333,112047,-96.875183,46.228214,North Dakota,Richland,1.0,2,16,7.55,0.422,224,224/112047.nc
20334,1735,-96.873718,27.640282,Unknown,Unknown,1.0,offshore,16,7.85,0.348,3,3/1735.nc
20335,10124,-96.870667,32.35247,Texas,Ellis,1.0,3,16,7.5,0.46,20,20/10124.nc
20336,32276,-96.868713,37.25935,Kansas,Cowley,1.0,2,16,8.27,0.479,64,64/32276.nc
20337,41474,-96.86557,38.736904,Kansas,Morris,1.0,2,16,8.2,0.469,82,82/41474.nc
20338,94495,-96.868774,44.104614,South Dakota,Moody,1.0,2,16,7.91,0.447,188,188/94495.nc
20339,111916,-96.874573,46.190952,North Dakota,Richland,1.0,2,16,7.53,0.42,223,223/111916.nc
20340,1900,-96.855774,27.818459,Unknown,Unknown,1.0,offshore,16,7.77,0.34,3,3/1900.nc
20341,14812,-96.855011,34.52219,Oklahoma,Murray,1.0,2,16,8.18,0.468,29,29/14812.nc
20342,64099,-96.857788,41.630013,Nebraska,Dodge,1.0,2,16,7.86,0.443,128,128/64099.nc
20343,104612,-96.855042,44.924274,South Dakota,Deuel,1.0,2,16,8.74,0.508,209,209/104612.nc
20344,123687,-96.864044,48.965145,Minnesota,Kittson,1.0,2,16,7.4,0.409,247,247/123687.nc
20345,1736,-96.853638,27.640465,Unknown,Unknown,1.0,offshore,16,7.84,0.347,3,3/1736.nc
20346,2758,-96.845428,28.639427,Texas,Victoria,1.0,3,16,6.66,0.365,5,5/2758.nc
20347,10178,-96.849426,32.370827,Texas,Ellis,0.7566,3,14,7.39,0.46,20,20/10178.nc
20348,14185,-96.851929,34.284428,Oklahoma,Johnston,1.0,3,16,7.38,0.445,28,28/14185.nc
20349,14759,-96.854767,34.503899,Oklahoma,Johnston,1.0,2,16,8.09,0.461,29,29/14759.nc
20350,32277,-96.84552,37.259548,Kansas,Cowley,1.0,2,16,8.26,0.479,64,64/32277.nc
20351,45556,-96.85321,39.570122,Kansas,Washington,1.0,2,16,8.09,0.464,91,91/45556.nc
20352,98952,-96.847534,44.421391,South Dakota,Brookings,1.0,2,16,7.61,0.421,197,197/98952.nc
20353,103121,-96.852814,44.775265,South Dakota,Deuel,1.0,2,16,8.43,0.489,206,206/103121.nc
20354,111870,-96.847382,46.172531,North Dakota,Richland,1.0,2,16,7.58,0.425,223,223/111870.nc
20355,1882,-96.835449,27.80085,Unknown,Unknown,1.0,offshore,16,7.78,0.341,3,3/1882.nc
20356,16564,-96.838135,34.943474,Oklahoma,Pottawatomie,0.8699,3,14,7.27,0.444,33,33/16564.nc
20357,41357,-96.841614,38.718616,Kansas,Morris,1.0,2,16,8.34,0.48,82,82/41357.nc
20358,123758,-96.835999,48.983944,Minnesota,Kittson,1.0,2,16,7.45,0.412,247,247/123758.nc
20359,1752,-96.83374,27.658443,Unknown,Unknown,1.0,offshore,16,7.83,0.346,3,3/1752.nc
20360,7360,-96.826996,30.543056,Texas,Burleson,1.0,3,16,7.14,0.426,14,14/7360.nc
20361,10681,-96.831055,32.625397,Texas,Dallas,0.1201,3,2,7.49,0.495,21,21/10681.nc
20362,14140,-96.82959,34.266342,Oklahoma,Johnston,1.0,3,16,7.08,0.414,28,28/14140.nc
20363,14760,-96.832581,34.504089,Oklahoma,Johnston,1.0,2,16,8.01,0.454,29,29/14760.nc
20364,33740,-96.825012,37.462585,Kansas,Cowley,1.0,2,16,8.27,0.479,67,67/33740.nc
20365,45557,-96.829193,39.570316,Kansas,Washington,1.0,2,16,8.08,0.463,91,91/45557.nc
20366,82260,-96.829163,43.155392,South Dakota,Lincoln,1.0,2,16,7.75,0.433,164,164/82260.nc
20367,102913,-96.826294,44.756832,South Dakota,Deuel,1.0,2,16,8.5,0.495,205,205/102913.nc
20368,1874,-96.815094,27.783215,Unknown,Unknown,1.0,offshore,16,7.78,0.342,3,3/1874.nc
20369,16460,-96.815582,34.925339,Oklahoma,Pontotoc,0.6795,2,12,7.28,0.401,32,32/16460.nc
20370,32410,-96.822601,37.278175,Kansas,Cowley,1.0,2,16,8.31,0.482,64,64/32410.nc
20371,41249,-96.817657,38.700314,Kansas,Morris,0.6738,2,12,8.42,0.499,82,82/41249.nc
20372,98953,-96.821442,44.421589,South Dakota,Brookings,1.0,2,16,7.68,0.426,197,197/98953.nc
20373,111871,-96.820496,46.172726,North Dakota,Richland,1.0,2,16,7.53,0.42,223,223/111871.nc
20374,1775,-96.813873,27.676426,Unknown,Unknown,1.0,offshore,16,7.82,0.345,3,3/1775.nc
20375,10682,-96.809448,32.625587,Texas,Dallas,0.9433,3,16,7.53,0.465,21,21/10682.nc
20376,14141,-96.807465,34.266529,Oklahoma,Johnston,1.0,3,16,6.81,0.385,28,28/14141.nc
20377,14761,-96.810364,34.50428,Oklahoma,Johnston,1.0,2,16,7.99,0.453,29,29/14761.nc
20378,38116,-96.809052,38.034946,Kansas,Butler,1.0,2,16,8.38,0.486,76,76/38116.nc
20379,45558,-96.805176,39.570499,Kansas,Marshall,1.0,2,16,8.09,0.465,91,91/45558.nc
20380,106031,-96.805084,45.110931,South Dakota,Grant,1.0,2,16,8.37,0.473,212,212/106031.nc
20381,123759,-96.807678,48.984131,Minnesota,Kittson,1.0,2,16,7.45,0.413,247,247/123759.nc
20382,1884,-96.795166,27.801208,Unknown,Unknown,1.0,offshore,16,7.77,0.341,3,3/1884.nc
20383,17376,-96.795013,35.072102,Oklahoma,Pottawatomie,0.7791,2,14,7.32,0.401,34,34/17376.nc
20384,30834,-96.796692,37.057171,Kansas,Cowley,1.0,2,16,8.38,0.487,61,61/30834.nc
20385,41778,-96.795135,38.79298,Kansas,Morris,1.0,2,16,8.43,0.485,83,83/41778.nc
20386,81127,-96.802368,43.062534,South Dakota,Union,1.0,2,16,8.12,0.466,162,162/81127.nc
20387,102914,-96.800049,44.757023,South Dakota,Deuel,1.0,2,16,8.55,0.499,205,205/102914.nc
20388,112326,-96.795197,46.284679,North Dakota,Richland,1.0,2,16,7.55,0.423,224,224/112326.nc
20389,1805,-96.793976,27.694405,Unknown,Unknown,1.0,offshore,16,7.81,0.345,3,3/1805.nc
20390,10683,-96.787872,32.625759,Texas,Dallas,0.7614,3,14,7.48,0.468,21,21/10683.nc
20391,14815,-96.788391,34.522755,Oklahoma,Pontotoc,1.0,2,16,8.06,0.458,29,29/14815.nc
20392,38117,-96.785583,38.035126,Kansas,Butler,1.0,2,16,8.27,0.477,76,76/38117.nc
20393,41250,-96.793945,38.700497,Kansas,Morris,0.868,2,14,8.46,0.492,82,82/41250.nc
20394,111872,-96.793579,46.172916,North Dakota,Richland,1.0,2,16,7.43,0.411,223,223/111872.nc
20395,1904,-96.775238,27.819199,Unknown,Unknown,1.0,offshore,16,7.77,0.34,3,3/1904.nc
20396,12996,-96.780579,33.864788,Oklahoma,Marshall,0.0004,3,2,7.21,0.468,25,25/12996.nc
20397,45559,-96.781128,39.570683,Kansas,Marshall,1.0,2,16,8.21,0.474,91,91/45559.nc
20398,81790,-96.777649,43.118553,South Dakota,Lincoln,1.0,2,16,8.0,0.456,163,163/81790.nc
20399,103928,-96.775116,44.850338,South Dakota,Deuel,1.0,2,16,8.57,0.498,207,207/103928.nc
20400,123760,-96.779327,48.984314,Minnesota,Kittson,1.0,2,16,7.54,0.421,247,247/123760.nc
20401,1829,-96.774078,27.712372,Unknown,Unknown,1.0,offshore,16,7.81,0.344,3,3/1829.nc
20402,10684,-96.766296,32.625935,Texas,Dallas,0.6347,3,12,7.41,0.468,21,21/10684.nc
20403,15064,-96.767242,34.614429,Oklahoma,Pontotoc,1.0,2,16,8.03,0.455,30,30/15064.nc
20404,26590,-96.767609,36.56015,Oklahoma,Pawnee,0.8907,2,16,6.98,0.359,53,53/26590.nc
20405,39414,-96.765045,38.275467,Kansas,Chase,1.0,2,16,7.81,0.428,78,78/39414.nc
