,state,latitude,longitude,Distance to Salt Cavern [km],Salt Cavern Name
45562,Colorado,38.061,-108.058,765.9395008984104,SALADO
45563,Florida,29.837,-82.491,552.7626130964256,MCINTOSH SALT DOME
45564,Texas,29.716,-100.759,327.2471609828107,KEYSTONE
45565,Montana,48.549,-112.844,561.6798143138363,ASQUITH
45566,California,37.164,-120.353,1676.1326724788366,SALADO
45567,Colorado,37.405,-107.662,687.9690827813619,SALADO
45568,Iowa,41.821,-95.472,850.7883981369052,LACEY STORAGE
45569,California,33.032,-115.61,1193.7813528177153,KEYSTONE
45570,Washington,47.02,-121.795,1193.1518118651543,ASQUITH
45571,NewMexico,31.84,-107.672,445.9223213814809,KEYSTONE
45572,Illinois,38.676,-88.326,497.3365223940397,LACEY STORAGE
45573,Texas,31.403,-104.547,163.33131933125546,KEYSTONE
45574,California,39.732,-121.782,1771.8962886140605,ASQUITH
45575,Louisiana,32.597,-91.034,64.72170196972309,PERRYVILLE
45576,Texas,29.839,-102.381,243.299612411292,KEYSTONE
45577,NewMexico,33.597,-108.09,503.1726374914004,SALADO
45578,Alabama,34.144,-86.839,338.67009302174154,MCINTOSH SALT DOME
45579,Virginia,37.923,-79.027,270.0380736613589,SALTVILLE STORAGE
45580,Utah,40.501,-109.394,1050.5690936411302,SALADO
45581,Oklahoma,36.041,-97.543,484.3191729960058,BETHEL
45582,Missouri,39.001,-91.117,630.3122430512481,LACEY STORAGE
45583,Texas,32.682,-94.122,114.95947195973956,ARCADIA
45584,Oregon,43.145,-123.57,1575.086381282743,ASQUITH
45585,Montana,47.086,-105.584,568.8511229718828,ASQUITH
45586,Virginia,37.201,-78.092,329.48184341042514,SALTVILLE STORAGE
45587,SouthDakota,44.738,-103.808,855.2818960913778,ASQUITH
45588,Texas,34.891,-100.442,331.6570908874005,SALADO
45589,Oklahoma,34.366,-97.638,318.14213122749595,BETHEL
45590,Kentucky,37.816,-82.425,120.78020878669726,SALTVILLE STORAGE
45591,Colorado,37.46,-102.545,533.9586956025842,SALADO
45592,Arizona,32.242,-110.451,707.4877808865918,KEYSTONE
45593,NorthCarolina,35.952,-77.046,435.61408409227647,SALTVILLE STORAGE
45594,Wyoming,44.951,-105.239,807.0673807900348,ASQUITH
45595,California,34.873,-120.638,1667.0625519018406,SALADO
45596,NorthDakota,48.273,-101.168,605.2570134332082,ASQUITH
45597,Wisconsin,43.649,-89.984,410.12742215615225,LACEY STORAGE
45598,Oregon,45.694,-116.665,991.461328659646,ASQUITH
45599,NewMexico,35.577,-108.165,590.462701489326,SALADO
45600,Michigan,46.623,-85.344,445.905766445487,TIPPERARY - GODERICH
45601,Pennsylvania,40.158,-77.115,251.4281240546127,SENECA LAKE STORAGE
45602,SouthDakota,44.437,-98.22,1074.0747480481043,LACEY STORAGE
45603,Missouri,37.464,-92.057,553.1529341989477,ARCADIA
45604,Louisiana,31.908,-91.208,57.85645370010395,PERRYVILLE
45605,Montana,48.34,-112.948,583.9571204077106,ASQUITH
45606,Tennessee,35.385,-87.617,420.5550190541408,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45607,Arizona,33.565,-111.115,781.0118936062162,SALADO
45608,Arizona,33.438,-113.598,1010.0534645462196,KEYSTONE
45609,California,33.169,-115.382,1173.2211130451592,KEYSTONE
45610,Missouri,40.047,-93.765,765.4499930754974,LACEY STORAGE
45611,NewMexico,33.952,-107.489,458.4386036641122,SALADO
45612,Arizona,33.171,-109.326,611.624457673481,SALADO
45613,Mississippi,32.268,-88.489,90.26511084049903,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45614,Alabama,32.633,-85.347,294.7812887173311,MCINTOSH SALT DOME
45615,Oklahoma,36.639,-95.785,526.751508332921,ARCADIA
45616,Texas,35.532,-101.691,335.87266255719254,SALADO
45617,Florida,30.019,-85.216,301.2733747755307,MCINTOSH SALT DOME
45618,Nebraska,42.28,-98.886,1123.3338601421142,SALADO
45619,Texas,27.651,-99.548,364.3169055892877,MARKHAM
45620,Texas,31.429,-104.169,129.67297313970894,KEYSTONE
45621,Ohio,40.326,-83.928,261.5027368467814,LACEY STORAGE
45622,Tennessee,35.097,-85.106,358.83015246948275,SALTVILLE STORAGE
45623,Nebraska,42.755,-102.356,1100.0596409909197,ASQUITH
45624,Mississippi,31.38,-90.482,81.36151872434762,BOND SALT DOME
45625,Michigan,46.323,-88.591,505.36104799423,LACEY STORAGE
45626,Oregon,42.91,-124.246,1632.6118327123504,ASQUITH
45627,Nebraska,41.333,-96.354,932.5976307330944,LACEY STORAGE
45628,Ohio,41.222,-84.051,169.09596147277034,LACEY STORAGE
45629,Texas,31.72,-102.67,39.4804657757064,KEYSTONE
45630,Montana,45.952,-111.13,739.9349962396598,ASQUITH
45631,NewMexico,33.447,-105.182,237.9358695914028,SALADO
45632,Florida,26.617,-81.113,846.4858168259545,MCINTOSH SALT DOME
45633,California,38.39,-122.409,1883.2541062704995,SALADO
45634,Oregon,44.593,-117.386,1121.9105396256896,ASQUITH
45635,Idaho,46.847,-116.264,876.4368021834771,ASQUITH
45636,Utah,39.776,-114.022,1278.9429229757036,SALADO
45637,Nevada,41.651,-115.617,1323.464971821779,ASQUITH
45638,Idaho,42.093,-114.548,1241.516741259498,ASQUITH
45639,SouthCarolina,34.143,-81.539,302.3170713336165,SALTVILLE STORAGE
45640,Pennsylvania,40.788,-76.629,182.17706978442152,SENECA LAKE STORAGE
45641,Mississippi,32.892,-88.943,118.6221468013354,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45642,Utah,40.757,-112.532,1248.480603235585,SALADO
45643,Alabama,34.975,-87.399,387.894341590049,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45644,Georgia,32.902,-82.05,439.9673157052296,SALTVILLE STORAGE
45645,NewYork,42.185,-76.644,33.0481233043083,SENECA LAKE STORAGE
45646,Virginia,36.566,-76.457,475.84074388620536,SALTVILLE STORAGE
45647,Texas,35.363,-101.008,343.9298421874188,SALADO
45648,Iowa,43.278,-94.705,780.4592187430072,LACEY STORAGE
45649,Georgia,34.828,-83.275,263.3438101314619,SALTVILLE STORAGE
45650,Wisconsin,43.888,-91.182,510.159356867768,LACEY STORAGE
45651,Arkansas,34.843,-93.4,260.78088092451407,ARCADIA
45652,Oregon,42.37,-123.371,1625.7296829462668,ASQUITH
45653,Iowa,43.38,-95.459,842.1683103134858,LACEY STORAGE
45654,Virginia,38.873,-77.919,402.81096142399167,SENECA LAKE STORAGE
45655,Washington,46.656,-123.291,1310.6863370038106,ASQUITH
45656,Louisiana,32.473,-93.485,54.28731620444098,ARCADIA
45657,Oregon,45.358,-118.31,1105.3645624541286,ASQUITH
45658,Kansas,38.765,-98.872,766.1926146403533,SALADO
45659,Colorado,39.538,-106.899,847.6802997923719,SALADO
45660,SouthCarolina,33.316,-81.312,395.5316025468303,SALTVILLE STORAGE
45661,NewMexico,36.032,-103.492,380.0442567780905,SALADO
45662,Oregon,43.249,-117.683,1256.027349225005,ASQUITH
45663,SouthDakota,44.79,-102.728,876.573472499092,ASQUITH
45664,Arkansas,33.842,-92.782,146.26472718198244,ARCADIA
45665,Washington,45.948,-120.331,1174.8144111828494,ASQUITH
45666,Louisiana,32.272,-93.364,51.19207452204265,ARCADIA
45667,Texas,30.585,-103.323,158.05181995856805,KEYSTONE
45668,Arkansas,33.605,-91.487,146.0404272821708,PERRYVILLE
45669,Idaho,42.396,-113.73,1184.0558806351305,ASQUITH
45670,Kentucky,37.366,-83.906,197.85055704518612,SALTVILLE STORAGE
45671,Montana,45.736,-105.205,721.7179202146734,ASQUITH
45672,Oregon,43.323,-120.356,1382.5849372811529,ASQUITH
45673,Oregon,44.9,-123.435,1435.8911858803797,ASQUITH
45674,SouthCarolina,33.758,-80.028,379.00467565428687,SALTVILLE STORAGE
45675,Texas,32.196,-101.047,173.87612660712773,SALADO
45676,Texas,31.992,-94.395,144.0781767298444,BETHEL
45677,Texas,31.627,-104.19,122.74170627174156,KEYSTONE
45678,Texas,30.604,-94.8,43.30701251946106,DAYTON NORTH
45679,Pennsylvania,40.163,-80.328,355.51061871022813,MARYSVILLE STORAGE SYSTEM
45680,Montana,48.387,-114.303,651.6565636113805,ASQUITH
45681,Idaho,42.992,-114.516,1149.8312221837657,ASQUITH
45682,Mississippi,31.429,-89.463,19.03620592929584,EMINENCE
45683,Utah,38.41,-110.523,946.2714146510104,SALADO
45684,Washington,47.563,-123.908,1298.5723056945292,ASQUITH
45685,Georgia,32.706,-82.088,461.87593321909645,SALTVILLE STORAGE
45686,NorthDakota,46.366,-99.407,852.6595276453019,ASQUITH
45687,Montana,46.882,-105.711,589.3387007443272,ASQUITH
45688,Nebraska,41.108,-98.978,998.5238941409594,SALADO
45689,WestVirginia,37.588,-81.214,94.60253393754792,SALTVILLE STORAGE
45690,NorthCarolina,36.326,-79.013,253.82756778948664,SALTVILLE STORAGE
45691,Arizona,36.382,-110.914,850.5048089354373,SALADO
45692,Utah,37.487,-113.261,1092.346927589353,SALADO
45693,Arizona,36.948,-111.178,900.932845302654,SALADO
45694,Wisconsin,43.586,-90.902,479.94676733649976,LACEY STORAGE
45695,Texas,35.832,-101.581,370.6023451937956,SALADO
45696,California,32.79,-116.467,1273.3245363953265,KEYSTONE
45697,Texas,30.595,-97.932,239.85320421857327,BETHEL
45698,Oregon,42.45,-118.317,1358.53096495474,ASQUITH
45699,WestVirginia,39.022,-79.887,291.4407394771226,SALTVILLE STORAGE
45700,California,41.433,-120.216,1541.1318029869544,ASQUITH
45701,Texas,33.092,-100.98,178.58727101590983,SALADO
45702,Arizona,36.287,-111.717,911.2574110648968,SALADO
45703,Texas,31.888,-101.281,159.06194075521012,KEYSTONE
45704,Arkansas,33.467,-93.711,128.22994148885323,ARCADIA
45705,Montana,48.765,-109.55,405.2977048226779,ASQUITH
45706,Michigan,42.272,-86.241,87.79274038609984,LACEY STORAGE
45707,Texas,28.807,-97.03,87.66630418522,MARKHAM
45708,SouthCarolina,33.009,-79.67,468.4497554340967,SALTVILLE STORAGE
45709,Texas,30.338,-104.05,209.24172106439968,KEYSTONE
45710,Montana,48.79,-115.114,669.9498317826851,ASQUITH
45711,Illinois,41.671,-89.436,360.8415156898754,LACEY STORAGE
45712,Illinois,37.798,-88.427,586.9781386417668,LACEY STORAGE
45713,Arkansas,35.873,-91.474,393.9947127412325,ARCADIA
45714,Colorado,40.164,-106.427,894.0615649982232,SALADO
45715,Georgia,33.308,-83.021,410.338821894721,SALTVILLE STORAGE
45716,NorthDakota,48.44,-98.213,758.6622414231788,ASQUITH
45717,Illinois,38.721,-89.167,534.4763727649267,LACEY STORAGE
45718,NewMexico,34.597,-105.731,345.95399739895083,SALADO
45719,Montana,45.86,-106.334,695.7957878057574,ASQUITH
45720,WestVirginia,39.248,-80.118,302.03567714899106,SALTVILLE STORAGE
45721,Montana,45.816,-106.96,697.953111811999,ASQUITH
45722,NorthDakota,46.714,-103.434,657.6389492249392,ASQUITH
45723,Colorado,37.227,-104.866,540.9448279042598,SALADO
45724,Florida,30.978,-87.103,92.23786281633627,MCINTOSH SALT DOME
45725,Arkansas,33.753,-93.178,138.1631989203654,ARCADIA
45726,Minnesota,46.076,-92.743,721.91822758886,LACEY STORAGE
45727,NewMexico,36.492,-107.917,632.7040461804953,SALADO
45728,NewMexico,34.99,-106.99,465.3102089822757,SALADO
45729,Illinois,39.487,-88.801,448.6016982526852,LACEY STORAGE
45730,Colorado,38.123,-104.706,630.7603026225411,SALADO
45731,Colorado,40.783,-102.74,902.3257358802556,SALADO
45732,Texas,31.494,-94.279,153.73452916168748,DAYTON NORTH
45733,SouthDakota,43.97,-101.26,1005.3607515410258,ASQUITH
45734,Louisiana,30.549,-92.172,24.657632068717543,BOBCAT GAS STORAGE (PORT BARRE SALT DOME)
45735,Texas,28.91,-96.542,38.70271202330227,MARKHAM
45736,Nebraska,41.605,-103.861,997.8981618794504,SALADO
45737,Washington,47.034,-122.303,1224.6085623390666,ASQUITH
45738,Idaho,45.239,-116.344,1014.594468169434,ASQUITH
45739,Texas,29.574,-103.474,270.8052118728912,KEYSTONE
45740,Montana,46.688,-105.678,611.0146241033341,ASQUITH
45741,Missouri,39.864,-94.773,831.0498299860203,ARCADIA
45742,Montana,47.947,-104.252,507.2774645655597,ASQUITH
45743,SouthDakota,43.294,-101.05,1080.9859833662424,ASQUITH
45744,NewMexico,36.597,-108.897,708.598753862858,SALADO
45745,Texas,30.483,-98.554,284.76427044422684,MARKHAM
45746,Kansas,37.77,-99.523,641.9660505983516,SALADO
45747,NewMexico,33.29,-108.169,505.3604311369488,SALADO
45748,Alabama,33.495,-86.137,304.68664769714434,MCINTOSH SALT DOME
45749,Montana,48.027,-106.237,457.2932878694581,ASQUITH
45750,Wyoming,42.222,-106.474,1098.4658021781538,ASQUITH
45751,Alabama,34.242,-86.827,349.3042199116068,MCINTOSH SALT DOME
45752,Texas,31.819,-102.679,31.768721163789422,KEYSTONE
45753,Florida,28.005,-81.585,719.1914880623692,MCINTOSH SALT DOME
45754,Iowa,42.418,-90.998,476.0975646179184,LACEY STORAGE
45755,Virginia,36.857,-77.07,419.1704974737164,SALTVILLE STORAGE
45756,California,37.568,-120.36,1686.73746089437,SALADO
45757,Oregon,44.958,-119.597,1207.6333387935467,ASQUITH
45758,Nevada,39.444,-118.29,1581.834427194918,SALADO
45759,NorthCarolina,35.685,-81.08,144.52904357114247,SALTVILLE STORAGE
45760,Washington,47.395,-118.788,982.379216864503,ASQUITH
45761,Nebraska,42.601,-103.538,1090.5486595036843,ASQUITH
45762,Montana,48.424,-111.134,494.1763666212815,ASQUITH
45763,Washington,46.137,-120.411,1166.1142799785114,ASQUITH
45764,NewMexico,36.759,-105.903,536.1635025630356,SALADO
45765,Iowa,40.762,-91.128,528.4238325756257,LACEY STORAGE
45766,Texas,30.909,-96.43,119.31507365581146,BETHEL
45767,California,39.908,-122.449,1788.7199388991812,ASQUITH
45768,Nebraska,41.884,-99.163,1074.2869767964985,SALADO
45769,Wyoming,43.942,-105.698,912.9476203648928,ASQUITH
45770,Arizona,34.847,-112.065,890.504653648184,SALADO
45771,Texas,34.374,-101.07,250.54262357109863,SALADO
45772,Arizona,35.001,-113.182,993.8211018221766,SALADO
45773,Colorado,40.641,-103.597,889.2683820773295,SALADO
45774,SouthCarolina,33.027,-80.585,438.9325696094813,SALTVILLE STORAGE
45775,Colorado,40.252,-103.55,845.891003855317,SALADO
45776,Alabama,31.048,-88.106,24.69159757249749,MCINTOSH SALT DOME
45777,NewHampshire,43.125,-71.076,482.7547329275627,SENECA LAKE STORAGE
45778,Kentucky,36.67,-86.226,398.292231933774,SALTVILLE STORAGE
45779,Michigan,46.257,-85.73,422.4442866800749,LACEY STORAGE
45780,Iowa,42.867,-93.213,657.2269506965482,LACEY STORAGE
45781,NewMexico,34.642,-106.403,399.2642902961712,SALADO
45782,NorthCarolina,35.023,-80.548,231.8939982771417,SALTVILLE STORAGE
45783,Texas,28.684,-98.495,230.7834620625269,MARKHAM
45784,Arkansas,35.837,-93.902,378.2813673806645,ARCADIA
45785,Kansas,39.973,-101.077,827.1744009923211,SALADO
45786,Utah,37.566,-113.421,1108.910512260603,SALADO
45787,Virginia,37.684,-77.257,410.5934559769877,SALTVILLE STORAGE
45788,Wisconsin,45.066,-91.398,575.2366886310567,LACEY STORAGE
45789,Colorado,38.229,-104.58,639.101790483358,SALADO
45790,Arkansas,33.25,-92.808,80.6854297174704,ARCADIA
45791,Oklahoma,36.027,-98.488,516.7337222453291,BETHEL
45792,Idaho,48.553,-116.214,751.1901068732442,ASQUITH
45793,NewMexico,35.447,-106.254,443.6565283945694,SALADO
45794,Texas,33.788,-100.897,218.76386901444212,SALADO
45795,Vermont,44.906,-72.079,476.8905060980828,SENECA LAKE STORAGE
45796,NorthDakota,46.696,-101.508,728.553133997268,ASQUITH
45797,Arizona,34.567,-109.324,640.0995949907315,SALADO
45798,NorthCarolina,36.393,-78.03,338.59594947333363,SALTVILLE STORAGE
45799,California,39.853,-122.724,1807.4659729767495,ASQUITH
45800,Kansas,39.956,-101.506,818.9311178521338,SALADO
45801,Virginia,37.73,-75.546,532.888716996713,SENECA LAKE STORAGE
45802,Texas,32.126,-100.274,246.162616804914,SALADO
45803,Illinois,38.001,-88.544,571.8237633463903,LACEY STORAGE
45804,Georgia,33.253,-82.507,405.8874826973042,SALTVILLE STORAGE
45805,Alabama,33.867,-85.822,355.2366076529569,MCINTOSH SALT DOME
45806,Tennessee,35.649,-84.614,288.73347165805944,SALTVILLE STORAGE
45807,Colorado,39.862,-106.522,866.371453172682,SALADO
45808,Maryland,39.645,-79.297,367.9808655913637,SENECA LAKE STORAGE
45809,Kentucky,36.825,-87.027,468.76507623401824,SALTVILLE STORAGE
45810,Alabama,31.444,-86.665,130.06511457791294,MCINTOSH SALT DOME
45811,Montana,48.15,-110.894,510.98863669177183,ASQUITH
45812,Pennsylvania,41.655,-80.4,221.99802390233268,MARYSVILLE STORAGE SYSTEM
45813,Texas,30.69,-93.796,78.58617034908856,SPINDLETOP
45814,Texas,31.988,-103.206,23.294879392474297,KEYSTONE
45815,Tennessee,36.172,-84.936,293.61560158823653,SALTVILLE STORAGE
45816,Kansas,39.945,-98.495,897.1859790493533,SALADO
45817,Louisiana,30.462,-90.048,77.78672270011613,SORRENTO
45818,Pennsylvania,40.548,-80.233,323.5065135000568,MARYSVILLE STORAGE SYSTEM
45819,California,41.649,-122.895,1659.517821088818,ASQUITH
45820,Iowa,41.325,-94.452,777.0131410714097,LACEY STORAGE
45821,NorthCarolina,34.851,-77.753,425.92913881958975,SALTVILLE STORAGE
45822,Minnesota,45.023,-93.889,753.7317720704737,LACEY STORAGE
45823,Texas,34.757,-101.363,269.5087940623985,SALADO
45824,NewMexico,35.82,-103.739,361.5383106983037,SALADO
45825,Utah,39.812,-112.143,1153.847383411626,SALADO
45826,NewYork,43.471,-75.145,184.8661884056785,SENECA LAKE STORAGE
45827,Minnesota,46.576,-93.354,791.1262126361339,LACEY STORAGE
45828,NewMexico,36.122,-103.638,392.2579552193104,SALADO
45829,NewMexico,35.016,-107.798,530.396548079616,SALADO
45830,Oregon,43.632,-122.057,1450.314099544866,ASQUITH
45831,Georgia,31.306,-85.029,284.3128426441149,MCINTOSH SALT DOME
45832,Georgia,32.232,-84.245,373.1588809695665,MCINTOSH SALT DOME
45833,Georgia,30.998,-84.948,293.8432235517672,MCINTOSH SALT DOME
45834,Pennsylvania,40.904,-76.742,168.4168334784341,SENECA LAKE STORAGE
45835,SouthDakota,44.621,-98.844,1035.202332128065,ASQUITH
45836,Alabama,33.245,-85.518,322.42386679053305,MCINTOSH SALT DOME
45837,Colorado,40.634,-105.34,913.944891278004,SALADO
45838,Colorado,39.868,-107.675,911.654453882681,SALADO
45839,Montana,45.753,-109.01,716.8154672350739,ASQUITH
45840,NorthCarolina,35.279,-79.407,275.9752961429601,SALTVILLE STORAGE
45841,Texas,32.23,-100.152,254.82002626168116,SALADO
45842,Montana,46.603,-106.949,610.5300264375528,ASQUITH
45843,Colorado,40.023,-106.981,899.0464302467482,SALADO
45844,Oregon,43.675,-120.658,1369.4047102061893,ASQUITH
45845,Arizona,36.834,-109.494,767.2443741791042,SALADO
45846,Idaho,45.687,-115.216,921.5078670600914,ASQUITH
45847,Virginia,38.758,-77.808,407.5023377631634,SALTVILLE STORAGE
45848,Nevada,40.976,-117.491,1462.317995037326,ASQUITH
45849,Virginia,37.492,-79.557,208.69787152960225,SALTVILLE STORAGE
45850,Montana,46.181,-113.604,805.035891157668,ASQUITH
45851,Montana,45.472,-106.266,739.2183870488842,ASQUITH
45852,Nevada,39.967,-115.537,1399.143613258625,SALADO
45853,Alabama,32.26,-88.361,100.62070448009128,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45854,Minnesota,46.479,-93.358,785.6881514662109,LACEY STORAGE
45855,Nebraska,40.644,-97.364,979.977612336321,BETHEL
45856,SouthDakota,43.95,-98.202,1067.2166408068974,LACEY STORAGE
45857,Texas,33.389,-95.535,169.9402870101993,BETHEL
45858,Arizona,32.947,-109.546,628.3816126014507,KEYSTONE
45859,Louisiana,30.873,-93.036,58.406056029848095,PINE PRAIRIE
45860,Wisconsin,45.878,-92.597,700.9995373039548,LACEY STORAGE
45861,Texas,29.526,-100.5,359.49511813915353,KEYSTONE
45862,NewYork,43.554,-75.737,157.89529809671907,SENECA LAKE STORAGE
45863,Washington,47.174,-117.538,923.2670914417744,ASQUITH
45864,Texas,34.788,-100.568,315.45276469224143,SALADO
45865,Minnesota,44.536,-93.907,739.2485875918003,LACEY STORAGE
45866,Washington,47.459,-117.648,909.673150256144,ASQUITH
45867,SouthDakota,44.841,-101.492,909.7425448885516,ASQUITH
45868,NewMexico,33.486,-105.973,308.97497498552747,SALADO
45869,Missouri,36.291,-89.681,478.0846554768676,PERRYVILLE
45870,Texas,31.398,-97.446,155.114345952797,BETHEL
45871,California,38.872,-123.048,1912.4495511554665,ASQUITH
45872,Florida,28.407,-82.372,630.0382363089033,MCINTOSH SALT DOME
45873,Idaho,43.653,-113.173,1037.7153673465623,ASQUITH
45874,Arkansas,34.702,-91.815,261.72910564889685,ARCADIA
45875,SouthDakota,43.887,-103.239,958.7654733669092,ASQUITH
45876,NewMexico,35.61,-108.847,645.6851749156979,SALADO
45877,SouthCarolina,32.767,-80.117,478.72060851205777,SALTVILLE STORAGE
45878,Minnesota,48.545,-94.418,985.1424382335872,LACEY STORAGE
45879,Kentucky,38.078,-83.074,177.54712812326528,SALTVILLE STORAGE
45880,Michigan,46.082,-84.646,365.2676908254344,TIPPERARY - GODERICH
45881,NewMexico,36.524,-105.048,475.7973427562337,SALADO
45882,Georgia,31.061,-84.558,330.2394435461154,MCINTOSH SALT DOME
45883,Pennsylvania,41.239,-75.593,169.75304589872025,SENECA LAKE STORAGE
45884,Texas,32.192,-94.518,136.03596159626235,BETHEL
45885,Alabama,31.617,-87.663,52.10581473743333,MCINTOSH SALT DOME
45886,Connecticut,41.667,-71.972,416.0856804962227,SENECA LAKE STORAGE
45887,Tennessee,35.986,-86.323,419.5676083508613,SALTVILLE STORAGE
45888,NorthDakota,46.08,-99.074,893.5332778181058,ASQUITH
45889,Tennessee,35.465,-87.338,438.9700497244269,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45890,Oklahoma,34.846,-98.446,403.5974276026263,BETHEL
45891,Indiana,39.016,-87.436,427.46260798078254,LACEY STORAGE
45892,Oregon,42.136,-124.04,1682.3755840257222,ASQUITH
45893,Wyoming,41.581,-104.3,999.6183310253366,SALADO
45894,Texas,30.899,-97.562,191.3316762903829,BETHEL
45895,Oklahoma,34.342,-98.956,392.97271697597535,BETHEL
45896,Alabama,32.95,-85.561,298.13338704527115,MCINTOSH SALT DOME
45897,Utah,39.692,-113.127,1211.2638162408296,SALADO
45898,Montana,45.166,-111.086,820.812700177898,ASQUITH
45899,Mississippi,34.574,-88.907,302.13831363560945,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
45900,Arizona,33.965,-110.271,709.2100684717716,SALADO
45901,Nevada,41.501,-114.521,1300.9965681998028,ASQUITH
45902,Florida,28.988,-82.145,618.8599555844318,MCINTOSH SALT DOME
45903,Arizona,34.797,-112.457,924.2659770621028,SALADO
45904,Ohio,38.86,-84.057,299.4559343445454,SALTVILLE STORAGE
45905,Alabama,34.438,-86.801,369.26857900163145,LEAF RIVER ENERGY CENTER (NEW HOME DOME)
